"PUBLICATION_DATE","UID","SITE_ID","DATE_COL","VISIT_NO","PSTL_CODE","LAT_DD83","LON_DD83","AG_ECO3","AG_ECO9","XCOORD","YCOORD","UNIQUE_ID","ELEVATION","STRAH_ORD","NARS_NAME","EPA_REG","STATE","YEAR","COMID","PROTOCOL","BANGMODE","XBKA","MEDBK_A","XUN","MEDBKUN","LTEST","LRBS_TST","LDMB_BW5","LRBS_BW5","LDCBF_G08","LRBS_G08","XCDENMID","XCDENBK","XSHOR2VG","PCT_OVRB","CONSTRAINT","CONFEATURES","CONPATTERN","CONPERCENT","PCT_FA","PCT_GL","PCT_POOL","PCT_DR","PCT_FAST","PCT_SLOW","XWIDTH","SDWIDTH","XBKF_W","XBKF_H","XINC_H","SDINC_H","BFWD_RAT","XWXD","XWD_RAT","SDWXD","SDWD_RAT","XDEPTH","SDDEPTH","XDEPTH_CM","SDDEPTH_CM","XFC_ALG","XFC_RCK","XFC_BRS","XFC_LVT","XFC_AQM","XFC_OHV","XFC_HUM","XFC_UCB","XFC_LWD","XFC_NAT","XFC_BIG","XFC_ALL","PCT_SIDE","REACHLEN","W1_HAG","W1_HNOAG","W1_HALL","W1H_BLDG","W1H_LDFL","W1H_LOG","W1H_MINE","W1H_PARK","W1H_PSTR","W1H_PVMT","W1H_PIPE","W1H_ROAD","W1H_CROP","W1H_WALL","C1TM100","C1WM100","C2TM100","C2WM100","C4TM100","C4WM100","V1WM100","V1W_MSQ","V2WM100","V2W_MSQ","V4WM100","V4W_MSQ","RPXDEP","RPMXDEP","RPGT50","RPGT75","RPXDEP_CM","RPMXDEP_CM","RP100","PCAN_C","PCAN_D","PCAN_E","PCAN_M","PCAN_N","XCL","XCS","XMW","XMH","XGW","XGH","XGB","XC","XM","XCMW","XCM","XG","XCMGW","XCMG","XPCAN","XPMID","XPMGW","XPCM","XPCMG","PCTCLINOMETER","SINU","XBEARING","XSLOPE","XSLOPE_FIELD","XSLOPE_MAP","LSUB_DMM","LSUBD_SD","LSUB_DMM_NOR","PCT_BL","PCT_CB","PCT_FN","PCT_GC","PCT_GF","PCT_HP","PCT_OT","PCT_OM","PCT_RC","PCT_RR","PCT_RS","PCT_SA","PCT_SB","PCT_WD","PCT_XB","PCT_BIGR","PCT_BDRK","PCT_SAFN","PCT_SFGF","PCT_ORG","PCT_BH","PCT_GR","XEMBED","XCEMBED","REALM","SURVEY_YRS","XSLOPE_use","LRBS_use","RP100_cm","PCT_SFG","XGveg","LWDeqVol_msq","LWDeqVolM100","pct_DRS","LitSB1_FN","LitSB1_SF","LitSB1_SFGF","LitSB12_FN","LitSB12_SF","QRVeg1","QRVeg2","RDIST1","QRDIST1","QR1","CVdth","RpRat","CVWIDTH","CVWXD"
"3/24/2021",2012497,"NRS18_WI_10036","7/17/2018","1","WI",44.68915569,-91.36509269,"PLNLOW","UMW",366509.6132,813271.2663,"NRS_WI-10184",287.44,2,"Beaver Creek","Region_05","WI",2018,13098216,"WADEABLE","",54.45454545,61,0.080952381,0,0.773008087,-1.368410472,0.866375922,-1.461778308,0.826282176,-1.421684561,8.422459893,83.68983957,NA,NA,"UNC_BROAD","NOCONST","SINGLE",0,0,100,0,0,0,100,3.014285714,0.625728147,2.745454545,0.277272727,0.590909091,0.18140863,3.96360443,1.3637,7.218129432,0.517770661,1.681481078,44.68,14.10557594,44.68,14.10557594,0,0.009090909,0.040909091,0.004545455,0.177272727,0.068181818,0,0.045454545,0,0.168181818,0.054545455,0.345454545,0,150,0.106063636,0.469713636,0.575777273,0.151522727,0,0,0,0.090913636,0.075759091,0,0,0.090913636,0.030304545,0.136363636,0,0,0,0,0,0,0,0,0,0,0,0,18.30525272,62.73675,3,0,18.30525272,62.73675,17.01094192,0,0.181818182,0,0,0.818181818,0.009090909,0.002272727,0.065909091,0.861363636,0.065909091,0.861363636,0,0.011363636,0.927272727,0.077272727,0.938636364,0.927272727,0.143181818,1.865909091,0.181818182,1,0.772727273,0.181818182,0.181818182,0,1.428651581,356.4288476,0.193733333,0.193733333,0.16810113,-0.595402385,0.96972054,-0.727159276,0,0,15.23809524,0,0,2.857142857,0,0,0,0,0,79.04761905,0,2.857142857,0,0,0,94.28571429,94.28571429,2.857142857,2.857142857,0,93.09090909,96.96969697,"WADEABLE",1819,0.193733333,-1.421684561,17.01094192,94.28571429,0.927272727,0,0,NA,NA,NA,NA,NA,NA,0.164431818,0.853208556,0.365392548,0.634607452,0.446528047,0.315702237,0.380728333,0.207587537,0.379680766
"3/24/2021",2012498,"NRS18_WI_10038","7/18/2018","1","WI",44.7900719,-92.52999391,"PLNLOW","TPL",274031.5898,820571.8579,"NRS_WI-10186",288.12,3,"Trimbelle River","Region_05","WI",2018,1873861,"WADEABLE","",22.81818182,19.5,0.531818182,0,0.750839678,-0.055652399,NA,NA,NA,NA,13.90374332,80.7486631,NA,NA,"UNC_BROAD","NOCONST","SINGLE",0,0,91,4,0,5,95,3.366666667,0.435124503,3.388888889,0.268181818,NA,NA,3.886214545,1.957025,6.348190578,0.668488052,1.577352014,59.82,14.89314126,59.82,14.89314126,0.318181818,0.068181818,0.05,0,0.05,0.05,0,0.036363636,0.004545455,0.209090909,0.109090909,0.577272727,0,160,0.060609091,0.106063636,0.166672727,0.106063636,0,0,0,0,0.060609091,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.2618191,79.12,1,1,27.2618191,79.12,26.98644719,0,0.590909091,0,0,0.409090909,0.025,0.05,0.075,0.805681818,0.089772727,0.847727273,0.002272727,0.075,0.880681818,0.15,0.955681818,0.9375,0.239772727,1.893181818,0.590909091,1,0.590909091,0.590909091,0.590909091,0,1.367769097,179.1286025,0.1375,0.1375,0.230033125,0.69518728,1.608120865,0.69518728,10,21,15,19,12,0,0,0,0,0,0,23,10,0,0,50,0,38,50,0,0,31,67.18181818,62.27272727,"WADEABLE",1819,0.1375,-0.030702459,26.98644719,69,0.9375,NA,NA,NA,NA,NA,NA,NA,NA,0.207897727,0.826737968,0.142861595,0.857138405,0.528148673,0.248965919,0.451127502,0.129244902,0.341583808
"3/24/2021",2012499,"NRS18_WI_10019","7/19/2018","1","WI",44.81843538,-91.87926357,"PLNLOW","UMW",325254.2,825778.8,"NRS_WI-10158",259.135,2,"Little Elk Creek","Region_05","WI",2018,13085433,"WADEABLE","",42.09090909,40,0.025909091,0,0.695654025,-1.188661824,0.995697918,-1.488705717,1.02326091,-1.516268709,94.11764706,97.86096257,NA,NA,"CON_BROAD","TERRACE","SINGLE",50,0,98,0,0,2,98,4.466666667,0.728754645,5.181818182,0.313636364,1.115,0.545715636,9.801828553,1.01875,20.91456964,0.304483493,5.389205674,23.18,7.015682289,23.18,7.015682289,0,0.052272727,0.086363636,0.031818182,0,0.045454545,0,0.031818182,0.018181818,0.265909091,0.102272727,0.265909091,0,200,0.515172727,0.25,0.765172727,0,0.25,0,0,0,0,0,0,0,0.515172727,0,14.5,12.5,8,6.5,0,0,2.542,0.004905614,2.194,0.004234035,0,0,8.511272733,35.66,0,0,8.511272733,35.66,7.307658407,0,1,0,0,0,0.239772727,0.370238095,0.278409091,0.068181818,0.248863636,0.722727273,0.065909091,0.593181818,0.346590909,0.871590909,0.939772727,0.971590909,1.120454545,1.911363636,1,1,1,1,1,0,1.652133698,249.3164256,0.3125,0.3125,0.283312872,-0.493007799,0.723022947,-0.493007799,0.952380952,0.952380952,8.571428571,0.952380952,2.857142857,0,0,0,0,0,0,80,0,5.714285714,0.952380952,2.857142857,0,88.57142857,91.42857143,5.714285714,0,3.809523809,94.90909091,93.63636364,"WADEABLE",1819,0.3125,-1.516268709,7.307658407,92.38095238,0.971590909,0.004234035,2.194,NA,NA,NA,NA,NA,NA,0.604204545,0.980748663,0.433483203,0.566516797,0.695000048,0.302661013,0.31525705,0.163154025,0.298879502
"3/24/2021",2012500,"NRS18_NC_10014","7/19/2018","1","NC",36.27389536,-81.87095586,"EHIGH","SAP",1253090,-44050.71,"NRS_NC-10122",794.2,3,"Beaverdam Creek","Region_04","NC",2018,19743320,"WADEABLE","",27.125,25,0.591666667,0,0.193205573,1.180960509,0.198810926,1.175355155,0.175484066,1.198682016,91.54411765,99.48849105,NA,NA,"UNC_NARROW","BEDROCK","SINGLE",90,0,27.27272727,16.96969697,0,55.75757576,44.24242424,8.533333333,2.588500209,9.427272727,0.240909091,0.433636364,0.123391469,15.68078707,4.76845,20.16354688,2.148358602,10.04362552,54.11515152,19.93997274,54.11515152,19.93997274,0,0.066666667,0.004166667,0.008333333,0,0,0,0,0,0.079166667,0.066666667,0.079166667,0,240,0,1.250020833,1.250020833,0,0.888895833,0,0,0,0,0,0.027779167,0.333345833,0,0,6.25,2.5,2.5,0.416666667,0,0,0.196666667,0.000208615,0.075833333,8.04e-05,0,0,24.84703317,87.33942531,3,1,24.84703317,87.33942531,23.34620566,0,0.708333333,0,0.291666667,0,0.171875,0.30625,0.398958333,0.136458333,0.10625,0.211458333,0.21875,0.478125,0.535416667,0.877083333,1.013541667,0.317708333,0.983333333,1.33125,1,1,0.958333333,1,0.958333333,0,1.040605156,207.4350699,0.042091667,0.042091667,3.850843977,1.374166081,1.993279301,0.679349996,20,5.217391304,7.826086957,7.826086957,2.608695652,0,0,0,0,0,22.60869565,33.91304348,10.43478261,0,9.565217391,55.65217391,22.60869565,41.73913043,44.34782609,0,22.60869565,10.43478261,56.21666667,54.58333333,"WADEABLE",1819,0.042091667,1.198682016,23.34620566,52.17391305,0.317708333,8.04e-05,0.075833333,NA,NA,NA,NA,NA,NA,0.5425,0.99539642,0.555559671,0.444440329,0.621445564,0.36847301,0.431417173,0.303339868,0.450536045
"3/24/2021",2012501,"NRS18_OK_10023","7/23/2018","1","OK",35.1481488,-94.70189843,"EHIGH","SAP",117270.4,-262607.6,"NRS_OK-10107",129.95,5,"Brazil Creek","Region_06","OK",2018,6039720,"WADEABLE","",32.27272727,22.5,0,0,0.907139295,0.30830426,0.8904495,0.324994054,0.840521088,0.374922467,39.83957219,67.9144385,NA,NA,"CON_VSHAPED","HILLSLOPE","SINGLE",100,0,27,62,0,11,89,12.42380952,5.491712371,17.39090909,0.3,3.772727273,0.343775825,21.42199662,7.36215,29.3543092,5.411477017,18.62021898,53.18,31.31926828,53.18,31.31926828,0.065909091,0.172727273,0.084090909,0.063636364,0.218181818,0.018181818,0,0.004545455,0.061363636,0.404545455,0.238636364,0.688636364,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.333333333,9.166666667,5.5,5.333333333,1.166666667,1,10.72416667,0.006166536,10.50183333,0.006038691,8.8455,0.005086278,36.26654254,168.7375,6,2,36.26654254,168.7375,30.77161185,0,0.954545455,0,0,0.045454545,0.488636364,0.284090909,0.369318182,0.431818182,0.025,0.138636364,0.122727273,0.772727273,0.801136364,1.142045455,1.573863636,0.163636364,1.167045455,1.7375,0.954545455,1,0.5,0.954545455,0.863636364,0,1.017133116,92.54464712,0.221666667,0.221666667,NA,1.215443555,1.749326194,0.880876772,7.619047619,32.38095238,9.523809524,8.571428571,4.761904762,7.619047619,0,0,0,1.904761905,1.904761905,23.80952381,7.619047619,1.904761905,0,52.38095238,3.80952381,33.33333333,38.0952381,1.904761905,11.42857143,13.33333333,56.09090909,51.96969697,"WADEABLE",1819,0.221666667,0.374922467,30.77161185,46.66666667,0.163636364,0.006038691,10.50183333,NA,NA,NA,NA,NA,NA,0.625170455,0.711229947,0,1,0.76325471,0.588929452,0.578631287,0.442031276,0.73504031
"3/24/2021",2012502,"NRS18_OK_10029","7/24/2018","1","OK",33.91221633,-95.54936002,"PLNLOW","CPL",41367.28,-401521.7,"NRS_OK-10064",120.15,7,"Red River","Region_06","OK",2018,8348895,"BOATABLE","med",NA,NA,NA,NA,0.205256761,-0.665666138,0.302928374,-0.763337751,0.557235203,-1.01764458,NA,0.802139037,133.7272727,0,"CON_BROAD","TERRACE","SINGLE",100,0,100,0,0,0,100,115.1818182,29.99856057,198,0.704545455,8,0,102.771706,148.355,100.0885734,51.19806013,45.8285106,1.368,0.432955546,136.8,43.29555463,0,0,0.077272727,0.004545455,0,0,0,0,0.072727273,0.154545455,0.072727273,0.154545455,0,4186.600717,0.409090909,0,0.409090909,0,0,0,0,0,0.409090909,0,0,0,0,0,15.90909091,15.90909091,7.727272727,7.727272727,0,0,38.31954545,0.038319545,29.75318182,0.029753182,0,0,0.407652396,1.108024423,5,4,40.7652396,110.8024423,28.29049928,0,0.272727273,0,0,0.727272727,0.015909091,0.107954545,0.082954545,0.129545455,0.034090909,0.170454545,0.581818182,0.123863636,0.2125,0.206818182,0.336363636,0.204545455,0.240909091,0.540909091,0.272727273,0.545454545,0.318181818,0.272727273,0.272727273,0,NA,NA,0.017119067,NA,0.017119067,-0.460409377,0,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,100,NA,NA,0,0,NA,NA,"BOATABLE",1819,0.017119067,-1.01764458,28.29049928,100,0.204545454,0.038319545,76.6390909,0,11.11111111,100,100,22.22222222,100,0.208409091,0.107219251,0.290322581,0.709677419,0.251236927,0.316487972,0.206801895,0.260445277,0.345105053
"3/24/2021",2012503,"NRS18_OK_10018","8/28/2018","1","OK",36.76012251,-96.2895561,"PLNLOW","SPL",-25609.28,-82867.6,"NRS_OK-10155",266.59,1,"Cedar Creek","Region_06","OK",2018,21785266,"WADEABLE","",46.5,45,0,0,1.351113704,0.2573906,1.386752665,0.221751639,1.238310232,0.370194072,42.37967914,66.84491979,NA,NA,"CON_BROAD","TERRACE","SINGLE",100,0,20.80536913,78.52348993,0.67114094,0,99.32885906,2.714285714,1.920491009,4.068181818,0.2,1.522727273,0.394565353,9.889872594,1.047309524,13.2057274,1.314511092,9.181471919,26.35333333,22.57192432,26.35333333,22.57192432,0.045454545,0.386363636,0.004545455,0.152272727,0.375,0.111363636,0,0.004545455,0,0.659090909,0.390909091,1.079545455,0,150,0.750004545,0.068181818,0.818186364,0,0,0.068181818,0,0,0.750004545,0,0,0,0,0,0.666666667,0.666666667,0,0,0,0,0.038666667,9.5e-05,0,0,0,0,22.01124735,76.39916667,2,1,22.01124735,76.39916667,17.72717907,0,0.727272727,0,0,0.272727273,0.217045455,0.092045455,0.203409091,0.248863636,0.027272727,0.192045455,0.146590909,0.309090909,0.452272727,0.5125,0.761363636,0.219318182,0.539772727,0.980681818,0.727272727,1,0.545454545,0.727272727,0.681818182,0,1.032345382,111.1049975,1.243333333,1.243333333,NA,1.608504304,1.362618765,1.545443401,23.80952381,37.14285714,0,7.619047619,1.904761905,0,0,0,0,0,2.857142857,26.66666667,18.0952381,0,5.714285714,71.42857143,2.857142857,26.66666667,28.57142857,0,2.857142857,9.523809524,48.63636364,33.03030303,"WADEABLE",1819,1.243333333,0.370194072,17.72717907,36.19047619,0.219318182,0,0,NA,NA,NA,NA,NA,NA,0.342897727,0.701604278,0.450001375,0.549998625,0.509572692,0.856511168,0.672673124,0.707549319,1.255131422
"3/24/2021",2012504,"NRS18_OK_10022","9/4/2018","2","OK",34.06699129,-94.90528581,"PLNLOW","CPL",100290.1,-383745,"NRS_OK-10102",113.33,4,"Glover River","Region_06","OK",2018,616754,"BOATABLE","low",NA,NA,NA,NA,0.423029192,2.210020179,0.504834103,2.128215268,0.70649284,1.92655653,NA,27.27272727,17.09090909,0,"CON_BROAD","TERRACE","SINGLE",100,0,14.9122807,82.45614035,0,0.877192982,99.12280702,32.00909091,16.50154263,43.19090909,0.4,3.227272727,1.080824601,45.12557998,24.846,52.79083333,18.89239777,32.38116647,0.736,0.256833869,73.6,25.68338692,0.031818182,0.056818182,0.005,0.040909091,0.077272727,0.022727273,0.022727273,0,0.05,0.175454545,0.129545455,0.307272727,0,1241.889945,0.333336364,0.204545455,0.537881818,0,0.068181818,0,0,0,0.333336364,0,0,0.136363636,0,0,0.909090909,0.909090909,0.909090909,0.909090909,0,0,3.556818182,0.003556818,3.556818182,0.003556818,0,0,0.310680718,1.3187865,2,1,31.0680718,131.87865,24.03346165,0,0.772727273,0,0,0.227272727,0.322727273,0.111363636,0.346590909,0.207954545,0.029545455,0.1,0.193181818,0.434090909,0.554545455,0.780681818,0.988636364,0.129545455,0.810227273,1.118181818,0.772727273,0.954545455,0.545454545,0.772727273,0.681818182,0,NA,NA,0.05253646,NA,0.05253646,2.63304937,1.340255852,NA,1,17,0,NA,NA,NA,0,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,54,23,NA,NA,"BOATABLE",1819,0.05253646,1.92655653,24.03346165,28,0.129545455,0.003556818,7.113636364,0,0,27.27272727,27.27272727,0,18.63636364,0.464602273,0.345454545,0.349754976,0.650245024,0.470814424,0.348959061,0.326541599,0.515526751,0.760379851
"3/24/2021",2012505,"NRS18_DE_10002","9/5/2018","1","DE",39.70012709,-75.63338589,"PLNLOW","CPL",1717460.075,431331.818,"NRS_DE-10009",1.2,5,"White Clay Creek","Region_03","DE",2018,4652178,"BOATABLE","stp",NA,NA,NA,NA,1.230659252,-1.691068629,1.306387222,-1.766796599,1.713990809,-2.174400186,NA,33.15508021,0,0,"UNC_BROAD","NOCONST","SINGLE",10,0,92.72727273,0,0,0,100,48.25454545,10.84226578,49.73636364,0.481818182,1.381818182,0.538178747,27.54641544,70.042,36.3903523,16.06878741,17.57586737,1.461764706,0.354055463,146.1764706,35.40554629,0,0,0.027272727,0.004545455,0.004545455,0.361363636,0,0,0.052272727,0.445454545,0.052272727,0.45,0,1951.543815,0,0.272727273,0.272727273,0,0.204545455,0,0,0,0,0,0,0,0,0.068181818,5.909090909,5.909090909,1.363636364,1.363636364,0,0,8.725909091,0.008725909,3.966818182,0.003966818,0,0,0.30289166,1.104681728,1,1,30.289166,110.4681728,18.59059169,0,0.863636364,0,0,0.136363636,0.034090909,0.143181818,0.423809524,0.047727273,0.468181818,0.5875,0.040909091,0.177272727,0.452272727,0.581818182,0.629545455,1.055681818,1.05,1.685227273,0.863636364,0.954545455,0.954545455,0.863636364,0.863636364,0,NA,NA,0.169860035,NA,0.169860035,-0.460409377,0,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,95.3271028,NA,NA,NA,NA,NA,95.3271028,NA,NA,0,0,NA,NA,"BOATABLE",1819,0.169860035,-2.174400186,18.59059169,95.3271028,1.055681818,0.008725909,17.45181818,0,9.090909091,100,100,13.63636364,90.90909091,0.5725,0.398395722,0.214285715,0.785714286,0.563791169,0.242210981,0.127179098,0.224689005,0.229416456
"3/24/2021",2012506,"NRS18_OK_10003","9/10/2018","1","OK",35.96545316,-96.36807127,"PLNLOW","SPL",-32898.13,-171853.6,"NRS_OK-10091",234.91,4,"Polecat Creek","Region_06","OK",2018,372489,"WADEABLE","",24.40909091,8.5,0,0,0.111577532,-0.362683326,0.292891065,-0.543996859,0.174648456,-0.42575425,74.19786096,92.51336898,NA,NA,"CON_BROAD","TERRACE","SINGLE",100,0,75,25,0,0,100,5.495238095,2.280016708,12.25454545,0.245454545,3.736363636,0.514339824,27.17973936,1.57255,31.41137054,2.30193853,20.68995592,22.65,19.84657058,22.65,19.84657058,0,0,0.054545455,0.013636364,0,0.045454545,0,0,0.022727273,0.136363636,0.022727273,0.136363636,0,240,0,0.681818182,0.681818182,0,0.545454545,0,0,0,0,0,0,0.136363636,0,0,15.41666667,15.41666667,2.5,2.5,0,0,2.1725,0.001772812,1.423333333,0.001161474,0,0,14.01174659,93.81657058,1,1,14.01174659,93.81657058,12.45488586,0,1,0,0,0,0.506818182,0.432954545,0.302272727,0.584090909,0.104545455,0.194318182,0.027272727,0.939772727,0.886363636,1.242045455,1.826136364,0.298863636,1.346590909,2.125,1,1,1,1,1,0,1.081556016,129.1419439,0.083333333,0.083333333,NA,-0.251105794,0.947855862,-0.451289833,0,0.952380952,0.952380952,0,0,4.761904762,0,0,0,0,0,93.33333333,0,0,0,0.952380952,0,94.28571429,94.28571429,0,4.761904762,0,94.54545455,100,"WADEABLE",1819,0.083333333,-0.42575425,12.45488586,94.28571429,0.298863637,0.001161474,1.423333333,NA,NA,NA,NA,NA,NA,0.705965909,0.932620321,0.405405406,0.594594595,0.731537376,0.876228282,0.549884585,0.41490772,1.463825335
"3/24/2021",2012507,"NRS18_OK_10830","9/11/2018","1","OK",34.45096028,-94.68104222,"EHIGH","SAP",120236.7929,-340562.892,"NRS_OK-10212",206.06,5,"Big Eagle Creek","Region_06","OK",2018,629821,"WADEABLE","",21.59090909,15,0,0,1.077869652,1.619397047,1.064905133,1.632361566,1.236142204,1.461124495,21.79144385,75.93582888,NA,NA,"CON_VSHAPED","BEDROCK","SINGLE",100,0,35,57,0,8,92,17.56666667,8.596704795,24.21818182,0.436363636,1,0,30.86604383,14.7661,41.06342148,22.09402418,30.5544084,72.82,69.38581638,72.82,69.38581638,0,0.104545455,0,0,0.086363636,0.040909091,0,0,0.022727273,0.168181818,0.127272727,0.254545455,0,640,0,0.136363636,0.136363636,0,0.136363636,0,0,0,0,0,0,0,0,0,0.9375,0.9375,0.46875,0.46875,0,0,0.38125,0.000157423,0.3540625,0.000146197,0,0,49.76824558,282.6965,3,3,49.76824558,282.6965,45.74656917,0,0.454545455,0.045454545,0.409090909,0.090909091,0.403409091,0.346590909,0.753409091,0.069318182,0.068181818,0.071590909,0,0.75,0.822727273,1.503409091,1.572727273,0.139772727,1.571590909,1.7125,0.909090909,1,1,0.909090909,0.909090909,0,1.177759425,121.8250349,0.23984375,0.23984375,NA,2.697266699,1.201927442,1.773871945,4.761904762,35.23809524,0,5.714285714,0.952380952,0,0,0,0,2.857142857,43.80952381,6.666666667,3.80952381,0,0.952380952,92.38095238,46.66666667,6.666666667,7.619047619,0,46.66666667,6.666666666,16.36363636,4.696969697,"WADEABLE",1819,0.23984375,1.461124495,45.74656917,13.33333333,0.139772727,0.000146197,0.3540625,NA,NA,NA,NA,NA,NA,0.807215909,0.78342246,0.12,0.88,0.82253831,0.952840104,0.628214353,0.489375984,1.496266731
"3/24/2021",2012508,"NRS18_OK_10034","9/12/2018","1","OK",34.63573085,-95.1215903,"EHIGH","SAP",79886.67,-320365,"NRS_OK-10056",178.28,5,"None","Region_06","OK",2018,590048,"BOATABLE","stp",NA,NA,NA,NA,0.648068323,2.494928655,0.594358722,2.548638256,0.950012605,2.192984374,NA,50.26737968,8,0,"CON_BROAD","TERRACE","SINGLE",100,0,8.910891089,82.17821782,0,7.920792079,92.07920792,30.10909091,9.818702006,38.81818182,0.7,2.818181818,0.603022689,23.19286112,44.672,29.03746871,30.04820786,10.65768714,1.222,0.6783566,122.2,67.83566,0,0.036363636,0.068181818,0.018181818,0.077272727,0.018181818,0,0,0.031818182,0.172727273,0.068181818,0.25,0,978.5110114,0.742431818,0.189395455,0.931827273,0.045454545,0.143940909,0,0,0,0.742431818,0,0,0,0,0,3.636363636,3.636363636,2.272727273,2.272727273,0.454545455,0.454545455,13.39045455,0.013390455,11.96272727,0.011962727,5.362727273,0.005362727,0.825315079,2.122711017,2,2,82.5315079,212.2711017,81.5373635,0,0.954545455,0,0,0.045454545,0.123863636,0.361363636,0.453409091,0.556818182,0.05952381,0.460714286,0.00952381,0.485227273,1.010227273,0.938636364,1.495454545,0.520238095,0.995454545,1.992045455,0.954545455,1,1,0.954545455,0.952380952,0,NA,NA,0.05312593,NA,0.05312593,3.142996978,1.028645203,NA,0,24,0,NA,NA,NA,0,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,3,NA,NA,69,3,NA,NA,"BOATABLE",1819,0.05312593,2.192984374,81.5373635,6,0.520238096,0.013390455,26.7809091,0,9.090909091,36.36363636,36.36363636,9.090909091,59.09090909,0.547954545,0.552406417,0.482355377,0.517644623,0.539111156,0.555119967,0.667245201,0.326104233,0.672640756
"3/24/2021",2012509,"NRS18_DE_10002","9/19/2018","2","DE",39.70012709,-75.63338589,"PLNLOW","CPL",1717460.075,431331.818,"NRS_DE-10009",1.2,5,"White Clay Creek","Region_03","DE",2018,4652178,"BOATABLE","vst",NA,NA,NA,NA,1.235811004,-1.459079505,1.360181484,-1.583449985,1.729920073,-1.953188574,NA,49.59893048,0.1,0,"UNC_BROAD","NOCONST","SINGLE",10,0,100,0,0,0,100,47.18181818,11.3650181,48.90909091,0.786363636,0.895454545,0.217318367,23.21582939,67.34,34.24199362,10.63758536,14.72226218,1.479207921,0.34068074,147.9207921,34.06807396,0,0,0.059090909,0.018181818,0.036363636,0.104545455,0.004545455,0.004545455,0.045454545,0.231818182,0.054545455,0.272727273,6.862745098,1989.485402,0,0.285003463,0.285003463,0.181827273,0.10317619,0,0,0,0,0,0,0,0,0,0.454545455,0.454545455,0,0,0,0,0.475909091,0.000475909,0,0,0,0,0.394554598,1.227595433,2,1,39.4554598,122.7595433,29.49214678,0,0.954545455,0,0,0.045454545,0.245454545,0.157954545,0.252272727,0.121590909,0.1125,0.471590909,0.3,0.403409091,0.373863636,0.655681818,0.777272727,0.584090909,0.768181818,1.361363636,0.954545455,1,0.863636364,0.954545455,0.954545455,0,NA,NA,0.169860035,NA,0.169860035,-0.223268501,0.640538016,NA,0,0,1.960784314,NA,NA,NA,0,NA,NA,NA,NA,79.41176471,NA,NA,NA,NA,NA,81.37254902,NA,NA,0,17.64705882,NA,NA,"BOATABLE",1819,0.169860035,-1.953188574,29.49214678,99.01960784,0.584090909,0.000475909,0.951818182,0,27.27272727,72.72727272,72.72727272,31.81818182,72.72727272,0.445681818,0.546390374,0.221791981,0.77820802,0.574391344,0.23031295,0.199377967,0.24087707,0.157968301
"3/24/2021",2012510,"NRS18_OK_11422","6/3/2019","1","OK",35.3731575,-98.67906497,"PLNLOW","SPL",-241292.2057,-234825.6228,"NRS_OK-10226",451.24,1,"Spring Creek","Region_06","OK",2019,682305,"WADEABLE","",50.27272727,41,0,0,0.81475309,-1.275162467,NA,NA,NA,NA,96.65775401,97.59358289,NA,NA,"CON_BROAD","TERRACE","SINGLE",100,0,88.66666667,11.33333333,0,0,100,2.830952381,0.532558962,3.422727273,0.47,1.695454545,0.324387535,4.746050479,0.827642857,10.59538511,0.440374106,6.4750159,34.03333333,16.13592293,34.03333333,16.13592293,0,0,0.170454545,0.081818182,0.05,0.090909091,0.022727273,0,0.111363636,0.454545455,0.134090909,0.527272727,0,150,0.818209091,0.424245455,1.242454545,0,0.424245455,0,0,0,0.74245,0,0,0,0.075759091,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.31807124,87.91,2,1,16.31807124,87.91,14.8943469,0,1,0,0,0,0.631818182,0.459090909,0.220454545,0.65,0.096590909,0.520454545,0.269318182,1.090909091,0.870454545,1.311363636,1.961363636,0.617045455,1.407954545,2.578409091,1,1,1,1,1,0,1.522469096,227.7673885,0.28,0.28,NA,-0.460409377,0,-0.460409377,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,100,0,0,0,100,100,"WADEABLE",1819,0.28,-1.638232342,14.8943469,100,0.617045454,NA,NA,NA,NA,NA,NA,NA,NA,0.733579545,0.978342246,0.55406008,0.44593992,0.684024185,0.474121144,0.437639968,0.188120071,0.532082289
